track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min,danceability_category,energy_category,valence_category,popularity_category,duration_categorys,year,category,nominee,artist,winner
7GiQQLwauh1e6vXgJQ1eLs,Deekline;Project 5,Without You,Without You,10,203520,False,0.685,0.849,7,-5.627,0,0.0776,0.0159,0.00293,0.351,0.922,125.024,4,breakbeat,3.39,Media,Alta,Positiva,Popularidad Baja,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
08a3StAjIV2J1BbbqSOyKa,Finding Hope;Holly Drummond,Without You,Without You,43,225410,False,0.477,0.243,8,-17.551,1,0.0636,0.499,0.407,0.0743,0.0997,87.018,4,chill,3.76,Media,Baja,Negativa,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
7GeYvtNRnQc8WmHZXz2set,Glee Cast,"Glee: The Music, The Complete Season Three",Without You,46,210586,False,0.467,0.749,7,-6.086,1,0.0525,0.149,7.44e-06,0.0865,0.0975,127.887,4,club,3.51,Media,Alta,Negativa,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
2xuaIdm0HsPaZPxQoNeplK,Avicii;Sandro Cavazza,Autopilot,Without You,5,181672,True,0.663,0.857,2,-4.844,1,0.0429,0.00163,0.0,0.0456,0.294,133.994,4,dance,3.03,Media,Alta,Negativa,Popularidad Baja,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
4NctsFaHmewUuQntJY3Qqt,Avicii;Sandro Cavazza,Sunny Mornings,Without You,0,181672,True,0.663,0.857,2,-4.844,1,0.0429,0.00163,0.0,0.0456,0.294,133.994,4,dance,3.03,Media,Alta,Negativa,Popularidad Baja,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
2VzAa8R6S0ZIdDkGprASGG,Embody;Jack Hawitt,Lost & Found EP,Without You,50,180000,False,0.694,0.696,9,-4.906,1,0.0357,0.0203,0.000656,0.0847,0.614,119.969,4,deep-house,3.0,Media,Media,Neutral,Popularidad Media,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
5GIE4sOL5Dk9gLbowUtUpT,SLANDER;Kayzo;Dylan Matthew,Without You,Without You,46,225882,False,0.595,0.712,10,-6.879,0,0.0539,0.0671,0.0,0.102,0.615,170.06,4,dub,3.76,Media,Alta,Neutral,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
5GIE4sOL5Dk9gLbowUtUpT,SLANDER;Kayzo;Dylan Matthew,Without You,Without You,46,225882,False,0.595,0.712,10,-6.879,0,0.0539,0.0671,0.0,0.102,0.615,170.06,4,dubstep,3.76,Media,Alta,Neutral,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
2xuaIdm0HsPaZPxQoNeplK,Avicii;Sandro Cavazza,Autopilot,Without You,5,181672,True,0.663,0.857,2,-4.844,1,0.0429,0.00163,0.0,0.0456,0.294,133.994,4,edm,3.03,Media,Alta,Negativa,Popularidad Baja,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
1gyUE472BSDlR9gIbQd2iY,Promoting Sounds;7ru7h,Without You,Without You,46,164571,True,0.639,0.66,0,-8.649,0,0.0306,0.00519,0.0,0.118,0.219,140.037,4,emo,2.74,Media,Media,Negativa,Popularidad Media,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
4xNfsvj9mOVnMTvHZZ8HNk,Hinder,Take It To The Limit,Without You,57,232266,False,0.415,0.816,3,-3.831,1,0.0333,0.0299,2.09e-05,0.129,0.264,136.017,4,grunge,3.87,Media,Alta,Negativa,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
0W3UUIPbAdBk9V0lmXtDTG,My Darkest Days,My Darkest Days (Deluxe Edition),Without You,46,262933,False,0.399,0.739,11,-3.708,1,0.0295,0.0128,0.0,0.106,0.337,161.892,3,grunge,4.38,Media,Alta,Neutral,Popularidad Media,Mucha_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
39Lz4adax8ptCgM1XmJxxb,Refuzion,Without You,Without You,46,177169,False,0.457,0.812,2,-3.795,1,0.0343,0.00497,1.79e-06,0.64,0.37,149.949,4,hardstyle,2.95,Media,Alta,Neutral,Popularidad Media,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
0KWnRv3wxjltYVB3MqjNd2,高爾宣 OSN,#osnrap,Without You,63,175500,False,0.669,0.698,11,-4.613,1,0.091,0.573,0.0,0.102,0.286,80.003,4,mandopop,2.92,Media,Media,Negativa,Popularidad Alta,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
4xNfsvj9mOVnMTvHZZ8HNk,Hinder,Take It To The Limit,Without You,57,232266,False,0.415,0.816,3,-3.831,1,0.0333,0.0299,2.09e-05,0.129,0.264,136.017,4,metal,3.87,Media,Alta,Negativa,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
1s45UMzb4201qnFbYKxA4i,Teenage Bottlerocket,They Came From The Shadows,Without You,23,130986,False,0.334,0.992,0,-3.185,1,0.111,1.24e-05,0.000209,0.0895,0.696,188.995,4,power-pop,2.18,Media,Alta,Neutral,Popularidad Baja,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
6VGT3k5HR54scnGmBkWrlq,Mike Williams;Felix Jaehn;Jordan Shaw,pov: it's 2021,Without You,0,150967,False,0.722,0.871,2,-4.574,1,0.0774,0.0201,2.11e-06,0.207,0.509,124.039,4,progressive-house,2.52,Alta,Alta,Neutral,Popularidad Baja,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
6yK27J3dxUrVzLA5yU3QFB,Mike Williams;Felix Jaehn;Jordan Shaw,"Anímate, es viernes",Without You,0,150967,False,0.722,0.871,2,-4.574,1,0.0774,0.0201,2.11e-06,0.207,0.509,124.039,4,progressive-house,2.52,Alta,Alta,Neutral,Popularidad Baja,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
1HPJpgceRg6KPO11nMhWlt,Mike Williams;Felix Jaehn;Jordan Shaw,Without You,Without You,56,151000,False,0.701,0.866,11,-4.589,0,0.0838,0.0243,0.0,0.17,0.327,124.008,4,progressive-house,2.52,Alta,Alta,Neutral,Popularidad Media,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
4kHMIktiFnafGWwXcm5F6k,John De Sohn;Rasmus Hagen,Without You,Without You,59,182613,False,0.643,0.745,5,-5.554,0,0.0619,0.0449,0.0,0.0916,0.461,124.968,4,progressive-house,3.04,Media,Alta,Neutral,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
6R6ux6KaKrhAg2EIB2krdU,Parachute,Wide Awake,Without You,61,228933,False,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,4,punk-rock,3.82,Media,Alta,Neutral,Popularidad Alta,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
6R6ux6KaKrhAg2EIB2krdU,Parachute,Wide Awake,Without You,61,228933,False,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,4,punk,3.82,Media,Alta,Neutral,Popularidad Alta,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
2iWDeE7fZyCsxAbqaiNCnM,Ollie,Without You,Without You,50,136997,True,0.891,0.434,3,-11.964,0,0.131,0.459,2.21e-06,0.0857,0.543,115.014,4,sad,2.28,Alta,Media,Neutral,Popularidad Media,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
1ptcA3iEnvLc0M05GwiKDe,Ollie,Even When I'm Happy I Listen To Sad Music,Without You,47,136997,True,0.891,0.434,3,-11.964,0,0.131,0.459,2.21e-06,0.0857,0.543,115.014,4,sad,2.28,Alta,Media,Neutral,Popularidad Media,Poca_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
4kHMIktiFnafGWwXcm5F6k,John De Sohn;Rasmus Hagen,Without You,Without You,59,182613,False,0.643,0.745,5,-5.554,0,0.0619,0.0449,0.0,0.0916,0.461,124.968,4,swedish,3.04,Media,Alta,Neutral,Popularidad Media,Duración_Media,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
5Z2TvUNflVYGsoFGkvAKzE,for KING & COUNTRY;Courtney,RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition),Without You,44,292693,False,0.327,0.269,4,-12.912,1,0.0339,0.825,0.000234,0.108,0.0857,141.514,4,world-music,4.88,Media,Baja,Negativa,Popularidad Media,Mucha_Duración,1972,"Best Pop Vocal Performance, Male",Without You,Harry Nilsson,1
0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic,4.26,Media,Media,Neutral,Popularidad Media,Mucha_Duración,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
6r8OnTtDrhKBIIYgzxrnZ1,Colin & Caroline,Let It Go,Let It Go,55,194129,False,0.46,0.319,1,-8.621,1,0.0356,0.861,0.0,0.118,0.329,145.765,4,acoustic,3.24,Media,Media,Neutral,Popularidad Media,Duración_Media,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
39XzVJh1B4VCeXbKYHWDAG,The Infamous Stringdusters,Let It Go,Let It Go,23,145240,False,0.716,0.375,5,-9.549,1,0.0407,0.834,0.0,0.154,0.477,101.596,4,bluegrass,2.42,Alta,Media,Neutral,Popularidad Baja,Poca_Duración,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
02hLeVpizdFbyt7MaZ8aUr,Jon Sarta,Disney Piano Classics 5: From the Corner,Let It Go,21,248661,False,0.68,0.154,8,-20.01,1,0.0407,0.975,0.824,0.114,0.149,120.076,4,disney,4.14,Media,Baja,Negativa,Popularidad Baja,Mucha_Duración,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
0FhO4w1pI55ftgMVj8BlWn,D-Block & S-te-Fan;Josh & Wesz,Scantraxx Evolutionz 006,Let It Go,21,338240,False,0.724,0.873,4,-7.402,1,0.155,0.00103,0.514,0.0843,0.492,147.994,4,hardstyle,5.64,Alta,Alta,Neutral,Popularidad Baja,Mucha_Duración,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
2d7IETCZDoUUboXVFimOv2,Cold Confusion,Let It Go,Let It Go,21,198193,False,0.545,0.957,6,-2.234,1,0.149,0.00111,0.0,0.143,0.416,155.011,4,hardstyle,3.3,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
0wqD6227o06O16rbekHAYZ,Cooltime Kids,Princess Pop,Let It Go,10,224933,False,0.506,0.647,8,-4.887,1,0.0281,0.321,0.0,0.104,0.368,137.076,4,kids,3.75,Media,Media,Neutral,Popularidad Baja,Duración_Media,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
3fxThbBnb37RSkDyb7RDaI,The Baseballs,Game Day,Let It Go,26,204500,False,0.531,0.713,4,-6.671,1,0.0894,0.138,0.0,0.221,0.692,167.846,4,rockabilly,3.41,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2014,Best Song Written For Visual Media,Let It Go,"Kristen Anderson-Lopez & Robert Lopez, songwriters (Idina Menzel)",1
4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Little Voice,Love Song,73,258826,False,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,acoustic,4.31,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1974,"Best Country Vocal Performance, Female",Love Song,Anne Murray,1
2XEtdVgbgltXfzVQppAkbi,Khalil Fong,未來,Love Song,48,269293,False,0.627,0.408,5,-9.87,1,0.052,0.626,0.0,0.315,0.337,114.744,4,cantopop,4.49,Media,Media,Neutral,Popularidad Media,Mucha_Duración,1974,"Best Country Vocal Performance, Female",Love Song,Anne Murray,1
4CZjdmlZn9A3SgpjLO7FRC,Larry Gaaga;Duncan Mighty;Victor AD,Africa Rising Vol.3,Love Song,0,236000,False,0.826,0.517,0,-7.623,1,0.318,0.531,0.00302,0.0759,0.694,108.133,4,dancehall,3.93,Alta,Media,Neutral,Popularidad Baja,Duración_Media,1974,"Best Country Vocal Performance, Female",Love Song,Anne Murray,1
6gGrF7Ua39cuPJA09Sxi5G,Larry Gaaga;Duncan Mighty;Victor AD,Africa Rising Vol.4,Love Song,0,236000,False,0.826,0.517,0,-7.623,1,0.318,0.531,0.00302,0.0759,0.694,108.133,4,dancehall,3.93,Alta,Media,Neutral,Popularidad Baja,Duración_Media,1974,"Best Country Vocal Performance, Female",Love Song,Anne Murray,1
2XEtdVgbgltXfzVQppAkbi,Khalil Fong,未來,Love Song,48,269293,False,0.627,0.408,5,-9.87,1,0.052,0.626,0.0,0.315,0.337,114.744,4,mandopop,4.49,Media,Media,Neutral,Popularidad Media,Mucha_Duración,1974,"Best Country Vocal Performance, Female",Love Song,Anne Murray,1
3DY5GOnDQXNKP0fNXcnW2U,one sonic society;Elle Limebear,Love Song,Love Song,43,214693,False,0.487,0.568,11,-8.444,0,0.0395,0.811,0.000107,0.135,0.291,187.774,4,world-music,3.58,Media,Media,Negativa,Popularidad Media,Duración_Media,1974,"Best Country Vocal Performance, Female",Love Song,Anne Murray,1
1bhpBRCLsVg3p7BWARbaDS,Eddie Vedder,Into The Wild (Music For The Motion Picture),Rise,60,156453,False,0.401,0.58,7,-6.86,1,0.0541,0.906,0.217,0.134,0.526,173.277,3,acoustic,2.61,Media,Media,Neutral,Popularidad Media,Poca_Duración,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
0RRZxVYjfY3jWT4XiYAW7k,Boyce Avenue,"Cover Sessions, Vol. 4",Rise,49,202167,False,0.568,0.177,2,-11.277,1,0.0374,0.93,0.0,0.0905,0.354,103.822,4,acoustic,3.37,Media,Baja,Neutral,Popularidad Media,Duración_Media,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
027FzBDYuXMlrcFi2WY44C,Stanton Warriors,Rise,Rise,18,225453,False,0.632,0.729,10,-6.764,0,0.0293,0.174,0.218,0.16,0.196,123.99,4,breakbeat,3.76,Media,Alta,Negativa,Popularidad Baja,Duración_Media,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
4DAxxBU8fQ4uDE2Zc3yz6c,Gabrielle,Now And Always: 20 Years Of Dreaming,Rise,30,218813,False,0.554,0.484,8,-9.456,1,0.0253,0.342,1.67e-05,0.0909,0.606,144.737,4,british,3.65,Media,Media,Neutral,Popularidad Baja,Duración_Media,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
5ZSl6gDoV6bPPxzmLeneV9,Jonas Blue;Jack & Jack,Blue,Rise,71,194407,False,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,4,dance,3.24,Media,Alta,Neutral,Popularidad Alta,Duración_Media,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
5ZSl6gDoV6bPPxzmLeneV9,Jonas Blue;Jack & Jack,Blue,Rise,71,194407,False,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,4,edm,3.24,Media,Alta,Neutral,Popularidad Alta,Duración_Media,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
5NFAE8XxEjBrpNu4tEvhqG,Hans Zimmer,The Dark Knight Rises (Original Motion Picture Soundtrack) [Deluxe Edition],Rise,54,435884,False,0.12,0.313,2,-16.93,0,0.0351,0.549,0.882,0.096,0.0416,94.943,4,german,7.26,Baja,Media,Negativa,Popularidad Media,Mucha_Duración,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
5Hq1tPk22c1M4Y61SkTleX,Maneli Jamal,Rise,Rise,30,155500,False,0.801,0.255,2,-13.939,1,0.0617,0.966,0.892,0.109,0.305,120.102,4,guitar,2.59,Alta,Baja,Neutral,Popularidad Baja,Poca_Duración,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
5ZSl6gDoV6bPPxzmLeneV9,Jonas Blue;Jack & Jack,Blue,Rise,71,194407,False,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,4,house,3.24,Media,Alta,Neutral,Popularidad Alta,Duración_Media,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
1W0YS64vF9qgMVLuN76aqg,Skillet,Rise (Deluxe Edition),Rise,61,260786,False,0.57,0.921,4,-3.892,0,0.0724,0.0127,0.0,0.818,0.381,87.938,4,metal,4.35,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1979,Best Pop Instrumental Performance,Rise,Herb Alpert,1
7BRwh1bemr9rFMDeTbcy5S,Kina Grannis,Creep,Creep,58,234135,False,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,4,acoustic,3.9,Media,Baja,Negativa,Popularidad Media,Duración_Media,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,85,238640,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,alt-rock,3.98,Media,Media,Negativa,Popularidad Alta,Duración_Media,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,85,238640,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,alternative,3.98,Media,Media,Negativa,Popularidad Alta,Duración_Media,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
0D7JQhURBA91vQlOg5hIzB,Kato,Stranger Things Vibes,Creep,25,133076,False,0.559,0.337,7,-15.041,1,0.058,0.964,0.828,0.0869,0.0787,155.979,3,anime,2.22,Media,Media,Negativa,Popularidad Baja,Poca_Duración,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
5hYirmwaIUUGTFwmJl1WXM,GAMPER & DADONI,Creep,Creep,62,174998,False,0.654,0.576,2,-9.737,1,0.0354,0.0149,0.103,0.114,0.662,124.993,4,deep-house,2.92,Media,Media,Neutral,Popularidad Alta,Poca_Duración,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
5hYirmwaIUUGTFwmJl1WXM,GAMPER & DADONI,Creep,Creep,62,174998,False,0.654,0.576,2,-9.737,1,0.0354,0.0149,0.103,0.114,0.662,124.993,4,german,2.92,Media,Media,Neutral,Popularidad Alta,Poca_Duración,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
0elH6ukMGLyCHJavHutEza,Stone Temple Pilots,Core,Creep,58,332626,False,0.66,0.567,4,-6.318,0,0.0289,0.00428,0.0137,0.11,0.182,107.754,4,grunge,5.54,Media,Media,Negativa,Popularidad Media,Mucha_Duración,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,85,238640,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,indie,3.98,Media,Media,Negativa,Popularidad Alta,Duración_Media,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
70LcF31zb1H0PyJoS1Sx1r,Radiohead,Pablo Honey,Creep,85,238640,True,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,4,rock,3.98,Media,Media,Negativa,Popularidad Alta,Duración_Media,1995,Best R&B Performance By A Duo Or Group With Vocal,Creep,TLC,1
3rzRo91l4htQvMXhsiECAX,Todd Carey;Ariza;Chuck Leavell,Higher Love,Higher Love,30,173250,False,0.578,0.763,2,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4,acoustic,2.89,Media,Alta,Neutral,Popularidad Baja,Poca_Duración,1986,Record Of The Year,Higher Love,Steve Winwood,1
3rzRo91l4htQvMXhsiECAX,Todd Carey;Ariza;Chuck Leavell,Higher Love,Higher Love,30,173250,False,0.578,0.763,2,-4.824,1,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4,acoustic,2.89,Media,Alta,Neutral,Popularidad Baja,Poca_Duración,1986,"Best Pop Vocal Performance, Male",Higher Love,Steve Winwood,1
6oJ6le65B3SEqPwMRNXWjY,Kygo;Whitney Houston,Higher Love,Higher Love,76,228267,False,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,4,edm,3.8,Media,Media,Neutral,Popularidad Alta,Duración_Media,1986,Record Of The Year,Higher Love,Steve Winwood,1
6oJ6le65B3SEqPwMRNXWjY,Kygo;Whitney Houston,Higher Love,Higher Love,76,228267,False,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,4,edm,3.8,Media,Media,Neutral,Popularidad Alta,Duración_Media,1986,"Best Pop Vocal Performance, Male",Higher Love,Steve Winwood,1
3o0vFcZI1ejWCLOqnFWEwE,Mini Pop Kids,Mini Pop Kids 17,Higher Love,7,228160,False,0.714,0.628,7,-5.642,1,0.0399,0.0488,1.52e-06,0.129,0.171,103.925,4,kids,3.8,Alta,Media,Negativa,Popularidad Baja,Duración_Media,1986,Record Of The Year,Higher Love,Steve Winwood,1
3o0vFcZI1ejWCLOqnFWEwE,Mini Pop Kids,Mini Pop Kids 17,Higher Love,7,228160,False,0.714,0.628,7,-5.642,1,0.0399,0.0488,1.52e-06,0.129,0.171,103.925,4,kids,3.8,Alta,Media,Negativa,Popularidad Baja,Duración_Media,1986,"Best Pop Vocal Performance, Male",Higher Love,Steve Winwood,1
3o0vFcZI1ejWCLOqnFWEwE,Mini Pop Kids,Mini Pop Kids 17,Higher Love,7,228160,False,0.714,0.628,7,-5.642,1,0.0399,0.0488,1.52e-06,0.129,0.171,103.925,4,kids,3.8,Alta,Media,Negativa,Popularidad Baja,Duración_Media,1986,Record Of The Year,Higher Love,Steve Winwood,1
3o0vFcZI1ejWCLOqnFWEwE,Mini Pop Kids,Mini Pop Kids 17,Higher Love,7,228160,False,0.714,0.628,7,-5.642,1,0.0399,0.0488,1.52e-06,0.129,0.171,103.925,4,kids,3.8,Alta,Media,Negativa,Popularidad Baja,Duración_Media,1986,"Best Pop Vocal Performance, Male",Higher Love,Steve Winwood,1
7aohwSiTDju51QmC54AUba,Ingrid Michaelson,Be OK,You And I,63,148400,False,0.698,0.285,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,4,acoustic,2.47,Media,Baja,Neutral,Popularidad Alta,Poca_Duración,2016,"Best Arrangement, Instrumental or A Cappella",You And I,,1
2XDxQ3VzovLzh60zgOaNEi,Tim Halperin,Covers,The Reason,53,200800,False,0.423,0.207,7,-8.811,1,0.0289,0.887,0.0,0.0948,0.209,149.664,4,acoustic,3.35,Media,Baja,Negativa,Popularidad Media,Duración_Media,2010,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,1
77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,alt-rock,3.88,Media,Media,Negativa,Popularidad Alta,Duración_Media,2010,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,1
5pIXg8cywRwdTyFeVsWtht,Hoobastank,OO's Music Grandi Successi,The Reason,1,232800,False,0.474,0.671,4,-4.649,1,0.0289,0.0129,0.0,0.159,0.0682,82.94,4,alt-rock,3.88,Media,Media,Negativa,Popularidad Baja,Duración_Media,2010,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,1
5S9KnOMLC5vRckzbvzasEs,Hoobastank,Обратно в клас - rock,The Reason,0,232800,False,0.474,0.671,4,-4.649,1,0.0289,0.0129,0.0,0.159,0.0682,82.94,4,alt-rock,3.88,Media,Media,Negativa,Popularidad Baja,Duración_Media,2010,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,1
77loZpT5Y5PRP1S451P9Yz,Hoobastank,The Reason (15th Anniversary Deluxe),The Reason,81,232800,False,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,4,alternative,3.88,Media,Media,Negativa,Popularidad Alta,Duración_Media,2010,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,1
5S9KnOMLC5vRckzbvzasEs,Hoobastank,Обратно в клас - rock,The Reason,0,232800,False,0.474,0.671,4,-4.649,1,0.0289,0.0129,0.0,0.159,0.0682,82.94,4,alternative,3.88,Media,Media,Negativa,Popularidad Baja,Duración_Media,2010,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,1
5pIXg8cywRwdTyFeVsWtht,Hoobastank,OO's Music Grandi Successi,The Reason,1,232800,False,0.474,0.671,4,-4.649,1,0.0289,0.0129,0.0,0.159,0.0682,82.94,4,alternative,3.88,Media,Media,Negativa,Popularidad Baja,Duración_Media,2010,"Best Southern, Country, Or Bluegrass Gospel Album",The Reason,Diamond Rio,1
